0.984     0.01752044
-1.     0.002002336
-0.984	   0.004838979
-0.96	   0.00750876
-0.936	   0.007341899
-0.912	   0.007675622
-0.888	   0.007175038
-0.864	   0.01067913
-0.84	   0.01134657
-0.816	   0.008176206
-0.792	   0.008009344
-0.768	   0.01101285
-0.744	   0.009511096
-0.72	   0.01401635
-0.696	   0.01201402
-0.672	   0.01184716
-0.648	   0.0125146
-0.624	   0.01501752
-0.6	   0.01268146
-0.576	   0.01384949
-0.552	   0.01401635
-0.528	   0.01518438
-0.504	   0.01384949
-0.48	   0.01435008
-0.456	   0.01418321
-0.432	   0.01117971
-0.408	   0.01334891
-0.384	   0.01151343
-0.36	   0.01701986
-0.336	   0.01635241
-0.312	   0.01101285
-0.288	   0.01752044
-0.264	   0.01585183
-0.24	   0.01168029
-0.216	   0.0155181
-0.192	   0.01218088
-0.168	   0.01318205
-0.144	   0.01418321
-0.12	   0.01351577
-0.096	   0.01067913
-0.072	   0.0155181
-0.048	   0.01701986
-0.024	   0.01585183
0	   0.0125146
0.024	   0.01568497
0.048	   0.01334891
0.072	   0.01201402
0.096	   0.01351577
0.12	   0.0155181
0.144	   0.01368263
0.168	   0.01401635
0.192	   0.01234774
0.216	   0.0103454
0.24	   0.01752044
0.264	   0.01351577
0.288	   0.01218088
0.312	   0.01268146
0.336	   0.01451694
0.36	   0.01351577
0.384	   0.01518438
0.408	   0.01184716
0.432	   0.01435008
0.456	   0.01301518
0.48	   0.01334891
0.504	   0.01284832
0.528	   0.01234774
0.552	   0.01301518
0.576	   0.01201402
0.6	   0.01101285
0.624	   0.01435008
0.648	   0.01051226
0.672	   0.01134657
0.696	   0.009177374
0.72	   0.009677958
0.744	   0.009344235
0.768	   0.01084599
0.792	   0.0103454
0.816	   0.008843651
0.84	   0.008343067
0.864	   0.009511096
0.888	   0.008176206
0.912	   0.006340731
0.936	   0.007175038
0.96	   0.00500584
0.984	   0.003170365

