0.984     0.01688494
-1.    0.001515315
-0.984	  0.00443771
-0.96	  0.005520078
-0.936	  0.007576577
-0.912	  0.006494209
-0.888	  0.006710683
-0.864	  0.007576577
-0.84	  0.007901288
-0.816	  0.009849551
-0.792	  0.01082368
-0.768	  0.008334235
-0.744	  0.009741314
-0.72	  0.01201429
-0.696	  0.008983656
-0.672	  0.01039074
-0.648	  0.01190605
-0.624	  0.01309666
-0.6	  0.01201429
-0.576	  0.0143955
-0.552	  0.01201429
-0.528	  0.01266371
-0.504	  0.01158134
-0.48	  0.01374608
-0.456	  0.01212252
-0.432	  0.009849551
-0.408	  0.01504492
-0.384	  0.01396255
-0.36	  0.01493668
-0.336	  0.01493668
-0.312	  0.01309666
-0.288	  0.01244723
-0.264	  0.01363784
-0.24	  0.01493668
-0.216	  0.01547787
-0.192	  0.01472021
-0.168	  0.0135296
-0.144	  0.01374608
-0.12	  0.01731789
-0.096	  0.01656023
-0.072	  0.01472021
-0.048	  0.01688494
-0.024	  0.0143955
0	  0.01504492
0.024	  0.01580258
0.048	  0.0135296
0.072	  0.01417902
0.096	  0.01461197
0.12	  0.01309666
0.144	  0.0155861
0.168	  0.01428726
0.192	  0.01342137
0.216	  0.01461197
0.24	  0.01482844
0.264	  0.01526139
0.288	  0.01374608
0.312	  0.01363784
0.336	  0.01536963
0.36	  0.01428726
0.384	  0.01515315
0.408	  0.01309666
0.432	  0.01428726
0.456	  0.01428726
0.48	  0.01309666
0.504	  0.01385431
0.528	  0.0135296
0.552	  0.01212252
0.576	  0.012339
0.6	  0.01277195
0.624	  0.01450373
0.648	  0.01223076
0.672	  0.01201429
0.696	  0.00952484
0.72	  0.01190605
0.744	  0.01071545
0.768	  0.0102825
0.792	  0.009957788
0.816	  0.008442472
0.84	  0.007360104
0.864	  0.007793051
0.888	  0.009741314
0.912	  0.00714363
0.936	  0.004870657
0.96	  0.004004763
0.984	  0.0020565

